media_id,media_type,file_name,file_path,file_size,search_confidence,height,width,url,cluster_id,captions,image_labels,object_labels,issues
85595f38-f586-41f4-bd78-23999b431695,image,healthy_train.305.jpg,healthy_train.305.jpg,58.33KB,0.28842261814209824,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/85595f38-f586-41f4-bd78-23999b431695,4425dcc2-c509-4a2c-807f-bdbbac8729d6,a close up of a green leaf with a red spot,healthy(User),"plant[1, 50, 465, 449]",mislabels:bean_rust(0.252)
b9edc577-ce39-4a64-a9e4-df18d3e0b1c9,image,healthy_train.338.jpg,healthy_train.338.jpg,64.92KB,0.2803968046777068,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/b9edc577-ce39-4a64-a9e4-df18d3e0b1c9,4425dcc2-c509-4a2c-807f-bdbbac8729d6,a close up of a green leaf with a bug on it,healthy(User),"plant[68, 48, 428, 452]",mislabels:bean_rust(0.262)
08845fdd-a1bb-4510-aab1-6d14def0b107,image,healthy_val.15.jpg,healthy_val.15.jpg,60.40KB,0.234111270643109,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/08845fdd-a1bb-4510-aab1-6d14def0b107,4425dcc2-c509-4a2c-807f-bdbbac8729d6,a close up of a green leaf with many small spots,healthy(User),"plant[1, 1, 487, 499]",mislabels:angular_leaf_spot(0.235)
34f3dd9b-ffc3-41d1-a02b-3b398d151f01,image,healthy_val.28.jpg,healthy_val.28.jpg,50.95KB,0.27674206313716154,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/34f3dd9b-ffc3-41d1-a02b-3b398d151f01,4425dcc2-c509-4a2c-807f-bdbbac8729d6,a large green leaf with many small white spots,healthy(User),"plant[38, 186, 372, 313]",mislabels:bean_rust(0.234)
c60376e0-8338-4cad-96df-0e533824bf27,image,healthy_val.37.jpg,healthy_val.37.jpg,56.92KB,0.2908363086485616,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/c60376e0-8338-4cad-96df-0e533824bf27,4425dcc2-c509-4a2c-807f-bdbbac8729d6,a close up of a green leaf with white spots,healthy(User),"plant[0, 0, 454, 499]",mislabels:(0.000)
2fdfb2c4-b41e-43a5-b7d0-751a54f5ab5b,image,angular_leaf_spot_test.42.jpg,angular_leaf_spot_test.42.jpg,38.57KB,0.2614861643390589,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/2fdfb2c4-b41e-43a5-b7d0-751a54f5ab5b,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a leaf with spots on it,angular_leaf_spot(User),"person[259, 356, 241, 144]; plant[14, 15, 485, 477]",mislabels:bean_rust(0.266)
e28f369a-befd-43bd-b5bd-cb95ff91998f,image,angular_leaf_spot_train.228.jpg,angular_leaf_spot_train.228.jpg,59.68KB,0.1548793963712043,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/e28f369a-befd-43bd-b5bd-cb95ff91998f,5493295d-d301-4c87-ac85-3da2e58cde10,a person holding a leaf with small spots on it,angular_leaf_spot(User),"plant[294, 1, 206, 324]; person[0, 440, 281, 60]; plant[70, 2, 430, 495]",mislabels:bean_rust(0.256)
1daf5f5a-8743-47d6-854a-163858b6d964,image,angular_leaf_spot_train.284.jpg,angular_leaf_spot_train.284.jpg,49.10KB,0.2792215768112368,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/1daf5f5a-8743-47d6-854a-163858b6d964,5493295d-d301-4c87-ac85-3da2e58cde10,a person holding a leaf with brown spots on it,angular_leaf_spot(User),"butterfly[79, 64, 262, 396]; person[0, 311, 173, 189]",mislabels:bean_rust(0.232)
8fca0dd7-0189-4ff3-93fa-a70d8521840f,image,angular_leaf_spot_train.285.jpg,angular_leaf_spot_train.285.jpg,33.05KB,0.29624680454336916,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/8fca0dd7-0189-4ff3-93fa-a70d8521840f,5493295d-d301-4c87-ac85-3da2e58cde10,a person holding a leaf with brown spots on it,angular_leaf_spot(User),"person[22, 385, 282, 114]",mislabels:bean_rust(0.231)
f8524183-acea-430b-96f8-6c3c26186505,image,angular_leaf_spot_train.32.jpg,angular_leaf_spot_train.32.jpg,57.39KB,0.25461824410465894,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/f8524183-acea-430b-96f8-6c3c26186505,5493295d-d301-4c87-ac85-3da2e58cde10,a leaf with brown spots on it,angular_leaf_spot(User),"person[2, 428, 313, 71]",mislabels:healthy(0.221)
c6a5c52e-bdc6-4500-8236-7b0ded4ea9b1,image,bean_rust_test.19.jpg,bean_rust_test.19.jpg,68.85KB,0.25591929858766527,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/c6a5c52e-bdc6-4500-8236-7b0ded4ea9b1,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a leaf with green leaves,bean_rust(User),"person[2, 288, 362, 212]; plant[400, 1, 87, 103]; plant[50, 16, 428, 482]",mislabels:angular_leaf_spot(0.193)
15c67231-87dd-4042-85af-880b737e670f,image,bean_rust_test.30.jpg,bean_rust_test.30.jpg,80.31KB,0.15452408141016905,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/15c67231-87dd-4042-85af-880b737e670f,5493295d-d301-4c87-ac85-3da2e58cde10,a person holding a leaf with yellow spots on it,bean_rust(User),"person[105, 448, 245, 52]",mislabels:angular_leaf_spot(0.234)
f16528ef-2f1f-4036-8ec1-80c3c77dbff0,image,bean_rust_test.34.jpg,bean_rust_test.34.jpg,44.17KB,0.2242905416326243,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/f16528ef-2f1f-4036-8ec1-80c3c77dbff0,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a green leaf with small spots,bean_rust(User),"person[0, 298, 224, 202]; plant[13, 60, 486, 439]",mislabels:healthy(0.222)
943accc4-fc83-4497-b76b-968a1ebaecd7,image,bean_rust_train.105.jpg,bean_rust_train.105.jpg,42.70KB,0.2584230080802167,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/943accc4-fc83-4497-b76b-968a1ebaecd7,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a leaf with spots on it,bean_rust(User),"person[1, 408, 328, 92]; plant[14, 2, 485, 493]",mislabels:healthy(0.226)
fa899148-68db-4933-b0c4-62d7e0f5402d,image,bean_rust_train.108.jpg,bean_rust_train.108.jpg,50.13KB,0.18331782114841522,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/fa899148-68db-4933-b0c4-62d7e0f5402d,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a leaf with a green stem,bean_rust(User),"person[1, 275, 298, 224]",mislabels:(0.000)
96d245e2-eb27-4302-a951-cdd08c736a3c,image,bean_rust_train.13.jpg,bean_rust_train.13.jpg,42.54KB,0.254722400252438,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/96d245e2-eb27-4302-a951-cdd08c736a3c,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a green leaf with brown spots,bean_rust(User),"person[51, 376, 228, 124]",mislabels:healthy(0.235)
78a0a9ab-e3ae-4bd1-97e2-b167bde3b75d,image,bean_rust_train.141.jpg,bean_rust_train.141.jpg,52.71KB,0.27286229145495167,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/78a0a9ab-e3ae-4bd1-97e2-b167bde3b75d,5493295d-d301-4c87-ac85-3da2e58cde10,a person holding a leaf with a green spot on it,bean_rust(User),"person[1, 195, 235, 304]",mislabels:healthy(0.237)
b7606b77-de77-49e1-9a5c-f4ae17778c84,image,bean_rust_train.205.jpg,bean_rust_train.205.jpg,62.26KB,0.1612430975490814,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/b7606b77-de77-49e1-9a5c-f4ae17778c84,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a plant with yellow spots,bean_rust(User),"plant[6, 0, 462, 499]",mislabels:angular_leaf_spot(0.259)
146a5968-8f3d-4819-8b9a-5349c70fe037,image,bean_rust_train.221.jpg,bean_rust_train.221.jpg,39.54KB,0.21723075986956064,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/146a5968-8f3d-4819-8b9a-5349c70fe037,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a green leaf with brown spots,bean_rust(User),"plant[1, 53, 499, 360]",mislabels:healthy(0.252)
8be7d03d-00e5-420e-834a-cf2fd15903c8,image,bean_rust_train.236.jpg,bean_rust_train.236.jpg,39.44KB,0.2673310506451104,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/8be7d03d-00e5-420e-834a-cf2fd15903c8,5493295d-d301-4c87-ac85-3da2e58cde10,a person holding a leaf with small holes on it,bean_rust(User),"person[0, 186, 208, 314]; plant[2, 0, 497, 499]",mislabels:angular_leaf_spot(0.206)
5c978034-5a77-4d25-8206-f2ce288217af,image,bean_rust_train.259.jpg,bean_rust_train.259.jpg,52.53KB,0.2311726943881337,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/5c978034-5a77-4d25-8206-f2ce288217af,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a leaf with a green spot on it,bean_rust(User),"plant[2, 11, 497, 487]; person[1, 293, 284, 207]",mislabels:angular_leaf_spot(0.189)
51f98e0c-9663-48bf-aecc-cb2a3a00628c,image,bean_rust_train.27.jpg,bean_rust_train.27.jpg,57.22KB,0.2800895880306874,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/51f98e0c-9663-48bf-aecc-cb2a3a00628c,5493295d-d301-4c87-ac85-3da2e58cde10,a person holding a green leaf in front of a field,bean_rust(User),"plant[37, 0, 401, 442]; person[18, 343, 261, 157]",mislabels:angular_leaf_spot(0.238)
f58a180c-70b7-4de0-bd31-9a3a7644431c,image,bean_rust_train.275.jpg,bean_rust_train.275.jpg,68.60KB,0.2723650090208424,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/f58a180c-70b7-4de0-bd31-9a3a7644431c,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a leaf with spots on it,bean_rust(User),"person[1, 227, 227, 272]",mislabels:angular_leaf_spot(0.231)
cdf1929c-e6bb-440f-8820-25a716290016,image,bean_rust_train.280.jpg,bean_rust_train.280.jpg,67.78KB,0.13905769343028918,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/cdf1929c-e6bb-440f-8820-25a716290016,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a green leaf with yellow spots,bean_rust(User),"plant[30, 28, 424, 469]",mislabels:angular_leaf_spot(0.240)
9c8f918c-2dfb-4b5f-9483-30821506bbfb,image,bean_rust_train.295.jpg,bean_rust_train.295.jpg,45.53KB,0.27828541006342233,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/9c8f918c-2dfb-4b5f-9483-30821506bbfb,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a leaf with a green spot on it,bean_rust(User),"person[1, 340, 333, 159]",mislabels:healthy(0.219)
a6d1dff0-3c77-47b5-a363-a3ae2249e88c,image,bean_rust_train.296.jpg,bean_rust_train.296.jpg,43.60KB,0.2553683001082777,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/a6d1dff0-3c77-47b5-a363-a3ae2249e88c,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a leaf with yellow spots on it,bean_rust(User),"person[1, 274, 319, 225]; plant[8, 1, 486, 498]",mislabels:healthy(0.211)
e0d808dc-2eab-42df-b9f8-1c1720811f0a,image,bean_rust_train.310.jpg,bean_rust_train.310.jpg,48.99KB,0.2683639425906901,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/e0d808dc-2eab-42df-b9f8-1c1720811f0a,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a leaf with a green leaf,bean_rust(User),"person[1, 333, 377, 166]",mislabels:healthy(0.226)
58427f93-e467-4c95-b5e9-8ff82d17201a,image,bean_rust_train.322.jpg,bean_rust_train.322.jpg,49.23KB,0.25305522650249623,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/58427f93-e467-4c95-b5e9-8ff82d17201a,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a leaf with spots on it,bean_rust(User),"person[2, 389, 222, 111]",mislabels:healthy(0.227)
b7123ecb-66db-4be0-8250-6e9e2550d31d,image,bean_rust_train.35.jpg,bean_rust_train.35.jpg,61.00KB,0.23921102201171562,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/b7123ecb-66db-4be0-8250-6e9e2550d31d,5493295d-d301-4c87-ac85-3da2e58cde10,a person holding a leaf with a yellow spot on it,bean_rust(User),"ball[57, 50, 362, 379]; person[1, 397, 233, 103]",mislabels:healthy(0.210)
58dae96b-6d58-4bf5-ade3-91f02b1bb251,image,bean_rust_train.36.jpg,bean_rust_train.36.jpg,43.11KB,0.2643461312405967,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/58dae96b-6d58-4bf5-ade3-91f02b1bb251,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a green leaf with yellow spots,bean_rust(User),"person[0, 311, 307, 188]; plant[0, 1, 500, 499]",mislabels:healthy(0.220)
6d6d7dae-befb-47f8-8ca6-33301ee0eee7,image,bean_rust_train.60.jpg,bean_rust_train.60.jpg,47.03KB,0.24258904970691242,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/6d6d7dae-befb-47f8-8ca6-33301ee0eee7,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a leaf with spots on it,bean_rust(User),"plant[2, 0, 482, 500]; person[2, 316, 390, 184]",mislabels:healthy(0.227)
63745e83-cf2f-4eda-9b26-16944a3737d2,image,bean_rust_train.85.jpg,bean_rust_train.85.jpg,54.67KB,0.2203147203385979,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/63745e83-cf2f-4eda-9b26-16944a3737d2,5493295d-d301-4c87-ac85-3da2e58cde10,a person holding a leaf with a green stem,bean_rust(User),"person[41, 232, 368, 265]; plant[2, 2, 424, 496]",mislabels:angular_leaf_spot(0.228)
b3a0d9c9-609e-4764-8747-bd7af0534a44,image,bean_rust_train.99.jpg,bean_rust_train.99.jpg,46.75KB,0.20222591480074725,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/b3a0d9c9-609e-4764-8747-bd7af0534a44,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a green leaf with yellow spots,bean_rust(User),"person[0, 282, 240, 218]; plant[2, 2, 459, 469]",mislabels:healthy(0.245)
aeabf033-bfef-4317-bebe-2d3b70afa9f0,image,bean_rust_val.22.jpg,bean_rust_val.22.jpg,50.17KB,0.230960218808818,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/aeabf033-bfef-4317-bebe-2d3b70afa9f0,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a green leaf with yellow spots,bean_rust(User),"person[1, 346, 352, 154]",mislabels:healthy(0.201)
64e0c370-23af-428a-abb3-34ebaf3dfa44,image,bean_rust_val.30.jpg,bean_rust_val.30.jpg,42.78KB,0.290184389330858,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/64e0c370-23af-428a-abb3-34ebaf3dfa44,5493295d-d301-4c87-ac85-3da2e58cde10,a hand holding a leaf with a green leaf,bean_rust(User),"person[1, 235, 278, 265]; person[0, 375, 279, 125]; plant[1, 4, 488, 494]",mislabels:healthy(0.197)
0c700123-10b5-4f18-ac8c-42d308348cb0,image,bean_rust_val.4.jpg,bean_rust_val.4.jpg,59.19KB,0.26167829309384893,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/0c700123-10b5-4f18-ac8c-42d308348cb0,5493295d-d301-4c87-ac85-3da2e58cde10,a person holding a leaf with a green spot on it,bean_rust(User),"butterfly[0, 151, 430, 206]; person[1, 228, 288, 270]",mislabels:angular_leaf_spot(0.208)
e623d224-617b-4043-b96f-fb1fb6e44b3d,image,healthy_test.1.jpg,healthy_test.1.jpg,65.47KB,0.2814580250974875,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/e623d224-617b-4043-b96f-fb1fb6e44b3d,5493295d-d301-4c87-ac85-3da2e58cde10,a person holding a leaf with a green spot on it,healthy(User),"plant[2, 25, 474, 454]; person[0, 438, 327, 62]",mislabels:bean_rust(0.233)
d217dd3c-3b2f-40ae-b14d-bd756c99a67f,image,healthy_test.22.jpg,healthy_test.22.jpg,65.69KB,0.24416812608522798,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/d217dd3c-3b2f-40ae-b14d-bd756c99a67f,5493295d-d301-4c87-ac85-3da2e58cde10,a person holding a leaf with a green spot on it,healthy(User),"person[1, 281, 312, 219]; plant[70, 27, 344, 399]",mislabels:angular_leaf_spot(0.226)
339ee266-a451-4f90-8f2d-feae3b066540,image,healthy_train.223.jpg,healthy_train.223.jpg,49.71KB,0.25515960196899534,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/339ee266-a451-4f90-8f2d-feae3b066540,5493295d-d301-4c87-ac85-3da2e58cde10,a person holding a leaf with a green leaf,healthy(User),"plant[10, 0, 452, 445]; person[1, 406, 351, 93]",mislabels:bean_rust(0.260)
278576fd-2f6e-4c20-b71f-b9eab9634cac,image,healthy_train.257.jpg,healthy_train.257.jpg,62.58KB,0.2427032609746963,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/278576fd-2f6e-4c20-b71f-b9eab9634cac,5493295d-d301-4c87-ac85-3da2e58cde10,a person holding a leaf with a green leaf,healthy(User),"plant[30, 0, 440, 499]; person[12, 449, 206, 51]",mislabels:bean_rust(0.259)
6e75be76-7a8c-4ae6-a4a2-32f74c77376e,image,healthy_test.29.jpg,healthy_test.29.jpg,62.91KB,0.29431427881206595,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/6e75be76-7a8c-4ae6-a4a2-32f74c77376e,596e93bd-246b-4e70-b1e5-43770b94a26d,a leaf of the plant,healthy(User),"plant[78, 31, 351, 439]; person[1, 372, 322, 127]",mislabels:angular_leaf_spot(0.235)
adbd275f-707e-489b-b81b-6db8f6061837,image,healthy_train.108.jpg,healthy_train.108.jpg,65.60KB,0.2155183716688852,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/adbd275f-707e-489b-b81b-6db8f6061837,596e93bd-246b-4e70-b1e5-43770b94a26d,a leaf of the plant,healthy(User),"plant[68, 32, 377, 448]; person[21, 406, 272, 93]",mislabels:angular_leaf_spot(0.224)
7cd5a54e-9709-40bb-be22-cf93bdef3efb,image,healthy_train.111.jpg,healthy_train.111.jpg,70.71KB,0.2313398637880686,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/7cd5a54e-9709-40bb-be22-cf93bdef3efb,596e93bd-246b-4e70-b1e5-43770b94a26d,a person holding a leaf in front of a field,healthy(User),"plant[3, 2, 446, 454]; person[129, 391, 234, 109]",mislabels:(0.000)
ecc5e6d9-42d4-4926-a922-36b7021761e5,image,healthy_train.22.jpg,healthy_train.22.jpg,69.11KB,0.294203193238066,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/ecc5e6d9-42d4-4926-a922-36b7021761e5,596e93bd-246b-4e70-b1e5-43770b94a26d,a person holding a leaf in front of a field,healthy(User),"plant[0, 0, 413, 463]; person[1, 404, 289, 95]",mislabels:angular_leaf_spot(0.223)
264fbd23-abc1-468f-91ae-c9ea2283a0ff,image,healthy_train.265.jpg,healthy_train.265.jpg,51.22KB,0.292163043717218,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/264fbd23-abc1-468f-91ae-c9ea2283a0ff,596e93bd-246b-4e70-b1e5-43770b94a26d,a person holding a leaf with a green leaf,healthy(User),"plant[416, 67, 84, 303]; person[1, 370, 302, 129]",mislabels:bean_rust(0.258)
92625054-9e60-4ccf-ae2c-1fc9f852922f,image,healthy_train.311.jpg,healthy_train.311.jpg,69.75KB,0.29979155057538653,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/92625054-9e60-4ccf-ae2c-1fc9f852922f,596e93bd-246b-4e70-b1e5-43770b94a26d,a person holding a leaf with a green leaf,healthy(User),"person[1, 404, 334, 95]; plant[42, 0, 457, 463]",mislabels:angular_leaf_spot(0.239)
38c4e068-d0d7-407f-8905-35ece7629d8e,image,healthy_train.54.jpg,healthy_train.54.jpg,67.40KB,0.2921084112592215,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/38c4e068-d0d7-407f-8905-35ece7629d8e,596e93bd-246b-4e70-b1e5-43770b94a26d,a leaf of a plant,healthy(User),"person[0, 346, 355, 153]; person[0, 427, 359, 72]",mislabels:angular_leaf_spot(0.240)
814f9ae7-da68-4beb-975d-c985bc11ef90,image,healthy_train.67.jpg,healthy_train.67.jpg,79.45KB,0.27055840412055443,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/814f9ae7-da68-4beb-975d-c985bc11ef90,596e93bd-246b-4e70-b1e5-43770b94a26d,a person holding a leaf with green leaves,healthy(User),"person[1, 408, 350, 92]; plant[34, 0, 465, 469]",mislabels:bean_rust(0.249)
3327dbe5-6d51-46ed-97e0-6749793b3cac,image,angular_leaf_spot_test.15.jpg,angular_leaf_spot_test.15.jpg,40.62KB,0.20538389866759754,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/3327dbe5-6d51-46ed-97e0-6749793b3cac,5f4fb7f6-84cf-4537-8fd5-1ca81220976d,a plant with brown spots on it,angular_leaf_spot(User),"plant[1, 2, 499, 430]; butterfly[81, 60, 261, 323]",mislabels:bean_rust(0.230)
21f271df-1f89-4317-adb8-b647b9cd6ad9,image,angular_leaf_spot_test.17.jpg,angular_leaf_spot_test.17.jpg,59.85KB,0.2513165479617181,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/21f271df-1f89-4317-adb8-b647b9cd6ad9,5f4fb7f6-84cf-4537-8fd5-1ca81220976d,a leaf with yellow spots on it,angular_leaf_spot(User),,mislabels:bean_rust(0.255)
b7182c26-8cc8-47da-8c55-7e337365f062,image,angular_leaf_spot_test.19.jpg,angular_leaf_spot_test.19.jpg,42.96KB,0.2686228197150884,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/b7182c26-8cc8-47da-8c55-7e337365f062,5f4fb7f6-84cf-4537-8fd5-1ca81220976d,a leaf with brown spots on it,angular_leaf_spot(User),"plant[10, 2, 457, 486]",mislabels:healthy(0.235)
ad1a511f-42b7-47ae-bfa2-e48cca3af4d6,image,angular_leaf_spot_test.22.jpg,angular_leaf_spot_test.22.jpg,59.71KB,0.28650963260910844,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/ad1a511f-42b7-47ae-bfa2-e48cca3af4d6,5f4fb7f6-84cf-4537-8fd5-1ca81220976d,a plant with brown spots on it,angular_leaf_spot(User),,mislabels:bean_rust(0.210)
039a9681-29c2-4ed3-a26d-b485e153e68b,image,angular_leaf_spot_test.37.jpg,angular_leaf_spot_test.37.jpg,63.03KB,0.21259549859527194,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/039a9681-29c2-4ed3-a26d-b485e153e68b,5f4fb7f6-84cf-4537-8fd5-1ca81220976d,a leaf with brown spots on it in the dirt,angular_leaf_spot(User),"butterfly[16, 112, 337, 381]",mislabels:bean_rust(0.232)
8acc2669-5d47-4d62-a955-ec9847aa87a8,image,angular_leaf_spot_test.4.jpg,angular_leaf_spot_test.4.jpg,47.00KB,0.24667566214381886,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/8acc2669-5d47-4d62-a955-ec9847aa87a8,5f4fb7f6-84cf-4537-8fd5-1ca81220976d,a plant with brown spots on it,angular_leaf_spot(User),"butterfly[1, 121, 498, 301]",mislabels:bean_rust(0.245)
df991aaa-df98-4d5b-a1ce-7b7343e1e800,image,angular_leaf_spot_train.100.jpg,angular_leaf_spot_train.100.jpg,49.80KB,0.2412107407903945,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/df991aaa-df98-4d5b-a1ce-7b7343e1e800,5f4fb7f6-84cf-4537-8fd5-1ca81220976d,a plant with brown spots on it,angular_leaf_spot(User),"plant[2, 17, 498, 481]",mislabels:bean_rust(0.208)
f77db9be-4b85-4308-8798-f3a0765448aa,image,angular_leaf_spot_train.108.jpg,angular_leaf_spot_train.108.jpg,67.08KB,0.16960897215287118,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/f77db9be-4b85-4308-8798-f3a0765448aa,5f4fb7f6-84cf-4537-8fd5-1ca81220976d,a plant with brown spots on it,angular_leaf_spot(User),"plant[0, 1, 447, 456]",mislabels:bean_rust(0.207)
98927c7f-6ab8-4cea-b647-c6f1a59a01a1,image,angular_leaf_spot_train.128.jpg,angular_leaf_spot_train.128.jpg,55.94KB,0.23706619796114126,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/98927c7f-6ab8-4cea-b647-c6f1a59a01a1,5f4fb7f6-84cf-4537-8fd5-1ca81220976d,a green leaf with brown spots on it,angular_leaf_spot(User),,mislabels:healthy(0.232)
79bb0fcb-6f7f-4927-81a8-0e16d8bb413e,image,angular_leaf_spot_train.131.jpg,angular_leaf_spot_train.131.jpg,46.18KB,0.1643908886056049,500,500,http://app.visual-layer.com/dataset/bc41491e-78ae-11ef-ba4b-8a774758b536/data/image/79bb0fcb-6f7f-4927-81a8-0e16d8bb413e,5f4fb7f6-84cf-4537-8fd5-1ca81220976d,a leaf with brown spots on it,angular_leaf_spot(User),"plant[12, 1, 474, 477]",mislabels:bean_rust(0.225)
